fiscal_year,payroll_number,agency_name,agency_start_date,work_location_borough,title_description,leave_status_as_of_june_30,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
2021,67,ADMIN FOR CHILDREN'S SVCS,2017-08-14T00:00:00.000,RICHMOND,CHILD PROTECTIVE SPECIALIST,CEASED,58782.00,per Annum,0,0.00,2.25,71.30,0.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2017-10-16T00:00:00.000,BRONX,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,1820,60157.15,9,302.76,1240.23
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-09-10T00:00:00.000,BROOKLYN,COMMUNITY COORDINATOR,CEASED,62215.00,per Annum,1036,34996.42,6.5,201.54,217.05
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-09-10T00:00:00.000,MANHATTAN,CONGREG CARE SPEC - ACS,ACTIVE,42731.00,per Annum,1820,42610.79,269.75,7175.47,2563.13
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-07-09T00:00:00.000,BROOKLYN,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,1820,58751.60,63,2155.64,1489.62
2021,67,ADMIN FOR CHILDREN'S SVCS,2017-09-11T00:00:00.000,MANHATTAN,COMMUNITY ASSOCIATE,ACTIVE,44083.00,per Annum,1820,42271.65,336.5,10272.73,1099.25
2021,67,ADMIN FOR CHILDREN'S SVCS,1999-02-22T00:00:00.000,BROOKLYN,CHILD PROTECTIVE SPECIALIST,ACTIVE,60351.00,per Annum,1820,60181.06,156.5,5950.50,5254.09
2021,67,ADMIN FOR CHILDREN'S SVCS,1999-09-13T00:00:00.000,BRONX,CHILD WELFARE SPECIALIST SUPERVISOR,ACTIVE,81150.00,per Annum,1820,80921.53,329,18755.18,5092.91
2021,67,ADMIN FOR CHILDREN'S SVCS,2002-03-18T00:00:00.000,MANHATTAN,CITY RESEARCH SCIENTIST,ACTIVE,97464.00,per Annum,1820,97189.80,0,0.00,8159.95
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-02-04T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,62215.00,per Annum,1820,61497.18,0,0.00,0.00
2021,67,ADMIN FOR CHILDREN'S SVCS,1999-06-28T00:00:00.000,MANHATTAN,ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES,ACTIVE,104113.00,per Annum,1820,103820.08,0,0.00,1973.95
2021,67,ADMIN FOR CHILDREN'S SVCS,2001-08-27T00:00:00.000,BROOKLYN,AGENCY ATTORNEY,ACTIVE,95632.00,per Annum,1820,95362.92,15,921.30,16918.33
2021,67,ADMIN FOR CHILDREN'S SVCS,1999-04-26T00:00:00.000,RICHMOND,DIRECTOR OF FIELD OPERATIONS,ACTIVE,115927.00,per Annum,1820,115600.83,0,0.00,-2220.80
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-06-24T00:00:00.000,MANHATTAN,CHILD AND FAMILY SPECIALIST,ACTIVE,87460.00,per Annum,1820,87213.84,0,0.05,7746.54
2021,67,ADMIN FOR CHILDREN'S SVCS,2014-10-20T00:00:00.000,BRONX,CHILD PROTECTIVE SPECIALIST SUPERVISOR,ACTIVE,67392.00,per Annum,1820,89958.13,16.75,2386.19,2578.61
2021,67,ADMIN FOR CHILDREN'S SVCS,2000-09-18T00:00:00.000,MANHATTAN,TELECOMMUNICATIONS ASSOCIATE,ACTIVE,117956.00,per Annum,1820,118838.86,109.5,9591.17,5394.67
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-02-05T00:00:00.000,MANHATTAN,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,1820,60157.15,7.5,292.98,1085.89
2021,67,ADMIN FOR CHILDREN'S SVCS,2004-07-12T00:00:00.000,RICHMOND,CLERICAL ASSOCIATE,ACTIVE,37777.00,per Annum,1820,57656.05,2.75,1751.61,3213.07
2021,67,ADMIN FOR CHILDREN'S SVCS,2020-01-21T00:00:00.000,BROOKLYN,YOUTH DEVELOPMENT SPECIALIST,ACTIVE,49318.00,per Annum,1820,48774.41,363,12879.55,868.84
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-10-29T00:00:00.000,BRONX,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,1820,59607.00,41.75,1444.46,869.65
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-02-05T00:00:00.000,RICHMOND,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,1820,60157.15,18.25,676.65,1106.12
2021,67,ADMIN FOR CHILDREN'S SVCS,2009-09-21T00:00:00.000,MANHATTAN,AGENCY ATTORNEY,ACTIVE,91701.00,per Annum,1820,91442.93,0,0.00,10048.64
2021,67,ADMIN FOR CHILDREN'S SVCS,1996-06-23T00:00:00.000,MANHATTAN,ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES,ACTIVE,99271.00,per Annum,1820,98991.47,0,0.00,1973.95
2021,67,ADMIN FOR CHILDREN'S SVCS,1996-06-23T00:00:00.000,BROOKLYN,DIRECTOR OF FIELD OPERATIONS,ACTIVE,102904.00,per Annum,1820,102614.30,0,0.00,-1971.35
2021,67,ADMIN FOR CHILDREN'S SVCS,1997-02-02T00:00:00.000,MANHATTAN,COMPUTER SPECIALIST,ACTIVE,94637.00,per Annum,1820,94370.58,0,0.00,6071.60
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-04-08T00:00:00.000,MANHATTAN,COMPUTER ASSOCIATE,ACTIVE,76587.00,per Annum,1820,76371.35,0,0.00,5282.22
2021,67,ADMIN FOR CHILDREN'S SVCS,2021-05-10T00:00:00.000,BROOKLYN,AGENCY ATTORNEY INTERNE,ACTIVE,71757.00,per Annum,210,8227.47,0,0.00,0.00
2021,67,ADMIN FOR CHILDREN'S SVCS,1998-06-29T00:00:00.000,MANHATTAN,CONGREG CARE SPEC - ACS,ON LEAVE,55323.00,per Annum,350,2127.76,0,0.00,-20.30
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-12-23T00:00:00.000,MANHATTAN,CONGREG CARE SPEC - ACS,ACTIVE,41486.00,per Annum,1820,41369.14,153.75,4308.73,2535.40
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-10-28T00:00:00.000,BROOKLYN,YOUTH DEVELOPMENT SPECIALIST,ACTIVE,49318.00,per Annum,1823,46888.53,159.5,5486.37,4519.57
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-11-12T00:00:00.000,BROOKLYN,CHILD PROTECTIVE SPECIALIST,ACTIVE,58782.00,per Annum,1820,54969.76,45,1524.99,469.44
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-07-22T00:00:00.000,QUEENS,CHILD PROTECTIVE SPECIALIST,ACTIVE,58782.00,per Annum,1820,56462.64,0,0.00,725.27
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-07-22T00:00:00.000,RICHMOND,CHILD PROTECTIVE SPECIALIST,ACTIVE,58782.00,per Annum,1820,56462.64,2.25,67.89,914.52
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-11-12T00:00:00.000,BROOKLYN,CHILD PROTECTIVE SPECIALIST,ACTIVE,58782.00,per Annum,1820,54969.76,73.75,2421.03,413.89
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-09-16T00:00:00.000,BROOKLYN,AGENCY ATTORNEY INTERNE,ACTIVE,71757.00,per Annum,1820,57931.03,0,0.00,0.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-07-22T00:00:00.000,BROOKLYN,CHILD PROTECTIVE SPECIALIST,ACTIVE,58782.00,per Annum,1820,56462.64,18.5,761.86,764.80
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-02-25T00:00:00.000,BRONX,YOUTH DEVELOPMENT SPECIALIST,ACTIVE,52877.00,per Annum,1820,51488.66,249.25,9736.20,4938.18
2021,67,ADMIN FOR CHILDREN'S SVCS,1996-06-23T00:00:00.000,BRONX,CHILD PROTECTIVE SPECIALIST,ACTIVE,60351.00,per Annum,1820,60181.06,28,1016.79,5091.81
2021,67,ADMIN FOR CHILDREN'S SVCS,2017-02-06T00:00:00.000,QUEENS,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,1820,60157.15,106.25,4048.57,2118.60
2021,67,ADMIN FOR CHILDREN'S SVCS,2014-08-04T00:00:00.000,BROOKLYN,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,1820,60157.15,99.25,3570.10,2624.06
2021,67,ADMIN FOR CHILDREN'S SVCS,2017-10-16T00:00:00.000,BROOKLYN,PROTECTION AGENT,ACTIVE,66809.00,per Annum,2080,66621.03,0,0.00,0.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-09-24T00:00:00.000,BRONX,COMMUNITY COORDINATOR,ACTIVE,62215.00,per Annum,1820,62039.92,78,3222.31,1441.26
2021,67,ADMIN FOR CHILDREN'S SVCS,2015-12-14T00:00:00.000,MANHATTAN,STAFF ANALYST,ACTIVE,66875.00,per Annum,1820,66686.82,0,0.00,66.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2017-06-26T00:00:00.000,MANHATTAN,PROTECTION AGENT,ACTIVE,66809.00,per Annum,2080,66621.03,5,239.97,0.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2006-06-05T00:00:00.000,QUEENS,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,1820,60157.15,56,2564.66,4288.64
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-04-02T00:00:00.000,MANHATTAN,PROTECTION AGENT,ACTIVE,66809.00,per Annum,2080,66660.40,9.25,443.95,0.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-08-06T00:00:00.000,BROOKLYN,COMMUNITY COORDINATOR,ACTIVE,62215.00,per Annum,1820,58359.62,96.25,3963.53,4811.53
2021,67,ADMIN FOR CHILDREN'S SVCS,2010-08-23T00:00:00.000,MANHATTAN,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,1820,60157.15,73.25,2784.96,4247.80
2021,67,ADMIN FOR CHILDREN'S SVCS,1996-06-23T00:00:00.000,MANHATTAN,CHILD WELFARE SPECIALIST SUPERVISOR,ACTIVE,86452.00,per Annum,1342,63580.95,0,0.14,3739.22
2021,67,ADMIN FOR CHILDREN'S SVCS,1996-06-23T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,66014.00,per Annum,1820,65828.10,0,0.00,1492.34
2021,67,ADMIN FOR CHILDREN'S SVCS,2011-07-04T00:00:00.000,BRONX,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,55053.00,per Annum,1820,54419.44,204.5,8388.41,4727.43
2021,67,ADMIN FOR CHILDREN'S SVCS,2017-04-10T00:00:00.000,QUEENS,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,1820,60157.15,138.5,5503.69,1975.74
2021,67,ADMIN FOR CHILDREN'S SVCS,1997-07-06T00:00:00.000,MANHATTAN,SUPERVISOR II,ACTIVE,69152.00,per Annum,1820,68957.48,0,0.00,5043.19
2021,67,ADMIN FOR CHILDREN'S SVCS,1996-06-23T00:00:00.000,MANHATTAN,CHILD WELFARE SPECIALIST,ON SEPARATION LEAVE,69843.00,per Annum,1820,69646.43,0,1.91,5043.41
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-03-25T00:00:00.000,BROOKLYN,YOUTH DEVELOPMENT SPECIALIST,ACTIVE,52877.00,per Annum,1820,51813.94,484.5,19016.77,4025.32
2021,67,ADMIN FOR CHILDREN'S SVCS,2014-11-24T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,75010.00,per Annum,1820,74798.98,0,0.00,123.75
2021,67,ADMIN FOR CHILDREN'S SVCS,1997-07-06T00:00:00.000,QUEENS,ADM MANAGER-NON-MGRL,ACTIVE,74127.00,per Annum,1820,73184.54,0,0.00,1972.22
2021,67,ADMIN FOR CHILDREN'S SVCS,2005-03-21T00:00:00.000,BROOKLYN,CHILD PROTECTIVE SPECIALIST SUPERVISOR,ACTIVE,67392.00,per Annum,1820,67202.35,67.25,2740.27,5225.61
2021,67,ADMIN FOR CHILDREN'S SVCS,1997-10-27T00:00:00.000,MANHATTAN,DIRECTOR OF FIELD OPERATIONS,ACTIVE,110647.00,per Annum,1820,110335.46,0,0.00,-2119.65
2021,67,ADMIN FOR CHILDREN'S SVCS,1996-06-23T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,87013.00,per Annum,1820,86767.97,271,18293.84,3499.38
2021,67,ADMIN FOR CHILDREN'S SVCS,1998-03-09T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,106688.00,per Annum,1820,105468.30,0,0.00,4331.46
2021,67,ADMIN FOR CHILDREN'S SVCS,2011-07-04T00:00:00.000,MANHATTAN,ASSOCIATE YOUTH DEVELOPMENT SPECIALIST,ACTIVE,80374.00,per Annum,1820,83009.69,391.75,25514.61,10929.37
2021,67,ADMIN FOR CHILDREN'S SVCS,2017-10-16T00:00:00.000,MANHATTAN,DIRECTOR OF FIELD OPERATIONS,ACTIVE,123537.00,per Annum,1820,123189.41,0,0.00,-2366.60
2021,67,ADMIN FOR CHILDREN'S SVCS,2006-07-24T00:00:00.000,MANHATTAN,CHILD PROTECTIVE SPECIALIST SUPERVISOR,ACTIVE,86096.00,per Annum,1820,85853.62,595.5,39126.09,5514.86
2021,67,ADMIN FOR CHILDREN'S SVCS,2007-11-19T00:00:00.000,MANHATTAN,CHILD PROTECTIVE SPECIALIST SUPERVISOR,ACTIVE,86096.00,per Annum,1820,85853.62,502,34335.03,11066.26
2021,67,ADMIN FOR CHILDREN'S SVCS,2008-03-31T00:00:00.000,MANHATTAN,AGENCY ATTORNEY,CEASED,91563.00,per Annum,1421,71211.59,12.5,834.69,8294.22
2021,67,ADMIN FOR CHILDREN'S SVCS,2017-09-18T00:00:00.000,MANHATTAN,PROGRAM EVALUATOR,ACTIVE,80826.00,per Annum,1820,80598.62,0,0.00,33.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-12-24T00:00:00.000,MANHATTAN,ADM MANAGER-NON-MGRL,ACTIVE,110000.00,per Annum,1820,80938.75,0,0.00,49.50
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-09-17T00:00:00.000,MANHATTAN,CHILD AND FAMILY SPECIALIST,ACTIVE,83981.00,per Annum,1820,81104.53,0,0.00,66.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2017-02-21T00:00:00.000,MANHATTAN,ADMINISTRATIVE PUBLIC HEALTH NURSE,ACTIVE,94963.00,per Annum,1820,94695.81,0,0.00,6983.62
2021,67,ADMIN FOR CHILDREN'S SVCS,1996-06-23T00:00:00.000,QUEENS,CHILD PROTECTIVE SPECIALIST SUPERVISOR,ACTIVE,92180.00,per Annum,1820,91920.52,0,0.00,5043.41
2021,67,ADMIN FOR CHILDREN'S SVCS,2001-02-20T00:00:00.000,QUEENS,CHILD PROTECTIVE SPECIALIST SUPERVISOR,ACTIVE,86138.00,per Annum,1820,85895.48,94.5,4998.24,5257.95
2021,67,ADMIN FOR CHILDREN'S SVCS,2017-11-06T00:00:00.000,QUEENS,AGENCY ATTORNEY,ACTIVE,82137.00,per Annum,1820,81905.81,38.25,1876.53,3504.50
2021,67,ADMIN FOR CHILDREN'S SVCS,2016-04-11T00:00:00.000,MANHATTAN,AGENCY ATTORNEY,ACTIVE,82137.00,per Annum,1820,81905.81,3,141.42,5123.89
2021,67,ADMIN FOR CHILDREN'S SVCS,1997-07-06T00:00:00.000,MANHATTAN,CASEWORKER,CEASED,48316.00,per Annum,0,0.00,0,0.00,49.75
2021,67,ADMIN FOR CHILDREN'S SVCS,1996-06-23T00:00:00.000,MANHATTAN,CHILD WELFARE SPECIALIST,CEASED,55880.00,per Annum,0,0.00,0,1.18,48.65
2021,67,ADMIN FOR CHILDREN'S SVCS,2017-09-11T00:00:00.000,BROOKLYN,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,1820,60157.15,185.5,7245.08,1118.27
2021,67,ADMIN FOR CHILDREN'S SVCS,2016-05-16T00:00:00.000,BRONX,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,1820,60157.15,145,5558.86,2128.02
2021,67,ADMIN FOR CHILDREN'S SVCS,2007-07-16T00:00:00.000,RICHMOND,CHILD PROTECTIVE SPECIALIST SUPERVISOR,ACTIVE,86096.00,per Annum,1820,89051.02,377.5,24158.39,9225.03
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-02-05T00:00:00.000,QUEENS,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,1820,60157.15,0,0.00,1056.12
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-11-26T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,62215.00,per Annum,1820,61191.61,0,0.00,0.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-04-23T00:00:00.000,BRONX,CHILD PROTECTIVE SPECIALIST,ACTIVE,58782.00,per Annum,1820,60125.22,4.5,172.41,845.70
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-04-23T00:00:00.000,BROOKLYN,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,1820,60169.82,0,0.00,870.46
2021,67,ADMIN FOR CHILDREN'S SVCS,2005-05-02T00:00:00.000,MANHATTAN,CERTIFIED IT ADMINISTRATOR,ACTIVE,99899.00,per Annum,1820,101131.93,57.75,3883.69,6132.90
2021,67,ADMIN FOR CHILDREN'S SVCS,2011-07-04T00:00:00.000,BROOKLYN,ASSOCIATE YOUTH DEVELOPMENT SPECIALIST,ACTIVE,71590.00,per Annum,1820,73863.57,423.75,23942.11,12841.23
2021,67,ADMIN FOR CHILDREN'S SVCS,2012-10-09T00:00:00.000,MANHATTAN,PROGRAM EVALUATOR,ACTIVE,78143.00,per Annum,1743,74626.05,11.5,624.59,1432.39
2021,67,ADMIN FOR CHILDREN'S SVCS,2012-07-09T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,76835.00,per Annum,1820,76618.85,0,0.00,0.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-03-25T00:00:00.000,BRONX,YOUTH DEVELOPMENT SPECIALIST,ACTIVE,52877.00,per Annum,1820,51813.94,472.25,18342.53,6186.59
2021,67,ADMIN FOR CHILDREN'S SVCS,2015-11-30T00:00:00.000,BROOKLYN,YOUTH DEVELOPMENT SPECIALIST,ACTIVE,57961.00,per Annum,1820,59394.77,0,0.00,1346.23
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-10-29T00:00:00.000,BRONX,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,1820,59607.00,0,0.00,919.96
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-12-23T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,61015.00,per Annum,1820,60322.42,0,0.00,0.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2020-02-18T00:00:00.000,MANHATTAN,CHILD PROTECTIVE SPECIALIST,ACTIVE,55125.00,per Annum,1820,54275.99,169,5801.13,242.15
2021,67,ADMIN FOR CHILDREN'S SVCS,2013-08-05T00:00:00.000,BROOKLYN,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,1820,60157.15,155.75,5748.48,3125.07
2021,67,ADMIN FOR CHILDREN'S SVCS,2020-03-29T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,60400.00,per Annum,1820,60229.94,0,0.00,0.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2018-10-09T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,54531.00,per Annum,1820,51829.66,0,0.00,0.00
2021,67,ADMIN FOR CHILDREN'S SVCS,1996-06-23T00:00:00.000,MANHATTAN,EXECUTIVE AGENCY COUNSEL,CEASED,135353.00,per Annum,0,0.00,0,0.00,122947.06
2021,67,ADMIN FOR CHILDREN'S SVCS,2013-02-11T00:00:00.000,QUEENS,CHILD PROTECTIVE SPECIALIST,ACTIVE,60327.00,per Annum,840,27766.92,82.75,3114.17,1203.54
2021,67,ADMIN FOR CHILDREN'S SVCS,1996-06-23T00:00:00.000,MANHATTAN,STAFF ANALYST,ACTIVE,68234.00,per Annum,1820,68041.84,39.5,2087.59,5583.65
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-11-25T00:00:00.000,BROOKLYN,YOUTH DEVELOPMENT SPECIALIST,ACTIVE,45759.00,per Annum,280,7285.97,0,0.00,26.46
2021,67,ADMIN FOR CHILDREN'S SVCS,2021-05-24T00:00:00.000,MANHATTAN,CHILD PROTECTIVE SPECIALIST,ACTIVE,50757.00,per Annum,140,3819.51,0,0.00,0.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2021-03-15T00:00:00.000,QUEENS,YOUTH DEVELOPMENT SPECIALIST,CEASED,45759.00,per Annum,210,3760.94,0,0.00,0.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2021-05-24T00:00:00.000,QUEENS,CHILD PROTECTIVE SPECIALIST,ACTIVE,50757.00,per Annum,140,3699.00,0,0.00,0.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-07-22T00:00:00.000,BROOKLYN,CHILD PROTECTIVE SPECIALIST,CEASED,55125.00,per Annum,70,326.87,8,243.55,2.28
2021,67,ADMIN FOR CHILDREN'S SVCS,1999-02-22T00:00:00.000,BROOKLYN,CHILD PROTECTIVE SPECIALIST SUPERVISOR,ACTIVE,86156.00,per Annum,1890,89218.03,59.5,3095.84,5371.31
2021,67,ADMIN FOR CHILDREN'S SVCS,2014-06-23T00:00:00.000,MANHATTAN,ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES,ACTIVE,198066.00,per Annum,1820,197508.48,0,0.00,-3794.35
2021,67,ADMIN FOR CHILDREN'S SVCS,1996-06-23T00:00:00.000,BROOKLYN,CHILD PROTECTIVE SPECIALIST SUPERVISOR,ACTIVE,92284.00,per Annum,1820,92024.25,0,0.00,5383.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2014-12-01T00:00:00.000,MANHATTAN,AGENCY ATTORNEY,ACTIVE,91563.00,per Annum,1820,91305.40,4,213.53,5822.16
2021,67,ADMIN FOR CHILDREN'S SVCS,2009-06-15T00:00:00.000,MANHATTAN,CHILD PROTECTIVE SPECIALIST,ON SEPARATION LEAVE,60327.00,per Annum,1820,60157.15,581.75,28134.24,8884.71
2021,67,ADMIN FOR CHILDREN'S SVCS,2013-08-05T00:00:00.000,BRONX,CHILD PROTECTIVE SPECIALIST SUPERVISOR,ACTIVE,86096.00,per Annum,1820,85853.62,95,5118.43,2700.24
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-02-19T00:00:00.000,MANHATTAN,AGENCY ATTORNEY,ACTIVE,91563.00,per Annum,1820,91305.40,0,0.00,2056.65
2021,67,ADMIN FOR CHILDREN'S SVCS,2019-08-19T00:00:00.000,MANHATTAN,AGENCY ATTORNEY,ACTIVE,91563.00,per Annum,1820,91305.40,0,0.00,1891.04
2021,67,ADMIN FOR CHILDREN'S SVCS,2016-08-15T00:00:00.000,MANHATTAN,CHILD AND FAMILY SPECIALIST,ACTIVE,83981.00,per Annum,1820,83744.65,0,0.00,0.00
2021,67,ADMIN FOR CHILDREN'S SVCS,2014-03-31T00:00:00.000,BROOKLYN,CHILD AND FAMILY SPECIALIST,ACTIVE,83981.00,per Annum,1820,83744.65,0,0.00,0.00
